year,city,state,lat,long,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum
2011,Fort Worth,Texas,32.7554883,-97.3307658,756803,4579,51,354,1267,2907
2011,Fresno,California,36.7468422,-119.7725868,500480,2915,35,51,1020,1809
2011,Honolulu,Hawaii,21.3069444,-157.8583333,963465,2370,14,203,821,1332
2011,Houston,Texas,29.7604267,-95.3698028,2143628,20892,198,771,8054,11869
2011,Indianapolis,Indiana,39.768403,-86.158068,833024,9170,96,435,3372,5267
2011,Jacksonville,Florida,30.3321838,-81.655651,834429,5182,71,350,1578,3183
2011,Kansas City,Missouri,39.0997265,-94.5785667,461458,5555,108,272,1671,3504
2011,Las Vegas,Nevada,36.1699412,-115.1398296,1458474,10813,82,651,3493,6587
2011,Long Beach,California,33.7700504,-118.1937395,467691,2857,25,112,1320,1400
2011,Los Angeles,California,34.0522342,-118.2436849,3837207,20045,297,828,10077,8843
2011,Louisville,Kentucky,38.2526647,-85.7584557,665152,4086,48,227,1643,2168
2011,Memphis,Tennessee,35.1495343,-90.0489801,652725,10338,117,406,3083,6732
2011,Mesa,Arizona,33.4151843,-111.8314724,445256,1837,17,131,497,1192
2011,Miami,Florida,25.7616798,-80.1917902,404901,4849,68,96,2002,2683
2011,Milwaukee,Wisconsin,43.0389025,-87.9064736,597426,6637,86,205,3091,3255
2011,Minneapolis,Minnesota,44.977753,-93.2650108,385531,3722,32,386,1589,1715
2011,Nashville,Tennessee,36.1626638,-86.7816016,612789,7253,50,387,1889,4927
2011,New Orleans,Louisiana,29.9510658,-90.0715323,346974,2748,200,163,1059,1326
2011,New York,New York,40.7127837,-74.0059413,8211875,51209,515,1092,19773,29829
2011,Newark,New Jersey,40.735657,-74.1723667,278064,3243,94,58,1977,1114
2011,Oakland,California,37.8043637,-122.2711137,395317,6652,104,202,3365,2981
2011,Oklahoma City,Oklahoma,35.4675602,-97.5164276,586208,5108,58,277,1232,3541
2011,Omaha,Nebraska,41.2523634,-95.9979883,412608,2309,43,220,696,1350
2011,Orlando,Florida,28.5383355,-81.3792365,241548,2591,29,119,697,1746
2011,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1530873,18268,324,833,8246,8865
2011,Phoenix,Arizona,33.4483771,-112.0740373,1466097,8089,116,559,3324,4090
2011,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,308609,2476,44,67,1126,1239
2011,Portland,Oregon,45.5230622,-122.6764816,589991,3037,20,258,917,1842
2011,Raleigh,North Carolina,35.7795897,-78.6381787,409014,1724,17,127,680,900
2011,Sacramento,California,38.5815719,-121.4943996,471972,3354,36,134,1162,2022
2011,Salt Lake City,Utah,40.7607793,-111.8910474,190038,1230,7,128,342,753
2011,San Antonio,Texas,29.4241219,-98.4936282,1355339,7038,89,492,1785,4672
2011,San Diego,California,32.715738,-117.1610838,1316919,5104,38,293,1456,3317
2011,San Francisco,California,37.7749295,-122.4194155,814701,5374,50,131,3088,2105
2011,San Jose,California,37.3382082,-121.8863286,957062,3206,39,226,1101,1840
2011,Seattle,Washington,47.6062095,-122.3320708,618209,3664,20,100,1418,2126
2011,St. Louis,Missouri,38.6270025,-90.1994042,320454,5950,113,188,2127,3522
2011,Tampa,Florida,27.950575,-82.4571776,340284,2228,28,58,587,1555
2011,Tucson,Arizona,32.2217429,-110.926479,527479,3440,51,204,1163,2022
2011,Tulsa,Oklahoma,36.1539816,-95.992775,396101,3960,49,266,1090,2555
2011,Virginia Beach,Virginia,36.8529263,-75.977985,443226,784,15,65,414,290
2011,Washington,District of Columbia,38.9071923,-77.0368707,617996,6985,108,172,3756,2949
2011,Wichita,Kansas,37.688889,-97.336111,384796,2963,25,245,490,2203
2012,Albuquerque,New Mexico,35.0853336,-106.6055534,553684,4151,41,278,1092,2740
2012,Arlington,Texas,32.735687,-97.1080656,379295,1909,17,135,532,1225
2012,Atlanta,Georgia,33.7489954,-84.3879824,437041,6027,83,113,2276,3555
2012,Aurora,Colorado,39.7294319,-104.8319195,336952,1400,17,172,482,729
2012,Aurora,Illinois,41.7605849,-88.3200715,336952,1400,17,172,482,729
2012,Austin,Texas,30.267153,-97.7430608,832901,3405,31,209,978,2187
2012,Baltimore,Maryland,39.2903848,-76.6121893,625474,8789,216,317,3605,4651
2012,Boston,Massachusetts,42.3600825,-71.0588801,630648,5266,57,249,1910,3050
2012,Buffalo,New York,42.8864468,-78.8783689,262434,3382,48,138,1388,1808
2012,Chicago,Illinois,41.8781136,-87.6297982,2708382,27620,500,1372,13476,12272
2012,Cincinnati,Ohio,39.1031182,-84.5120196,296204,2903,47,199,1726,931
2012,Cleveland,Ohio,41.49932,-81.6943605,393781,5469,85,373,3257,1754
2012,Columbus,Georgia,32.4609764,-84.9877094,797384,4808,71,590,3031,1116
2012,Columbus,Ohio,39.9611755,-82.9987942,797384,4808,71,590,3031,1116
2012,Dallas,Texas,32.7766642,-96.7969879,1241549,8380,154,486,4093,3647
2012,Denver,Colorado,39.7392358,-104.990251,628545,3885,39,383,1168,2295
2012,Detroit,Michigan,42.331427,-83.0457538,707096,15023,386,442,4850,9345
2012,El Paso,Texas,31.7775757,-106.4424559,675536,2859,23,184,471,2181
2012,Fort Worth,Texas,32.7554883,-97.3307658,770101,4526,46,391,1280,2809
2012,Fresno,California,36.7468422,-119.7725868,506011,2748,51,54,1015,1628
2012,Honolulu,Hawaii,21.3069444,-157.8583333,975875,2336,11,165,914,1246
2012,Houston,Texas,29.7604267,-95.3698028,2177273,21610,217,665,9385,11343
2012,Indianapolis,Indiana,39.768403,-86.158068,838650,9942,97,436,3442,5967
2012,Jacksonville,Florida,30.3321838,-81.655651,840660,5189,93,341,1371,3384
2012,Kansas City,Missouri,39.0997265,-94.5785667,464073,5889,105,257,1648,3879
2012,Las Vegas,Nevada,36.1699412,-115.1398296,1479393,11598,76,596,3824,7102
2012,Long Beach,California,33.7700504,-118.1937395,469893,2705,32,115,1239,1319
2012,Los Angeles,California,34.0522342,-118.2436849,3855122,18547,299,936,8983,8329
2012,Louisville,Kentucky,38.2526647,-85.7584557,666200,3989,62,183,1394,2350
2012,Memphis,Tennessee,35.1495343,-90.0489801,657436,11417,134,428,3384,7471
2012,Mesa,Arizona,33.4151843,-111.8314724,451391,1804,14,172,469,1149
2012,Miami,Florida,25.7616798,-80.1917902,414327,4856,69,65,2096,2626
2012,Milwaukee,Wisconsin,43.0389025,-87.9064736,599395,7932,93,234,3097,4508
2012,Minneapolis,Minnesota,44.977753,-93.2650108,390240,3872,39,403,1719,1711
2012,Nashville,Tennessee,36.1626638,-86.7816016,620886,7314,63,303,1716,5232
2012,New Orleans,Louisiana,29.9510658,-90.0715323,362874,2958,193,136,1065,1564
2012,New York,New York,40.7127837,-74.0059413,8289415,52993,419,1162,20201,31211
2012,Newark,New Jersey,40.735657,-74.1723667,278906,3220,96,55,1976,1093
2012,Oakland,California,37.8043637,-122.2711137,399487,7963,127,271,4338,3227
2012,Oklahoma City,Oklahoma,35.4675602,-97.5164276,595607,5474,85,389,1209,3791
2012,Omaha,Nebraska,41.2523634,-95.9979883,417970,2485,41,187,815,1442
2012,Orlando,Florida,28.5383355,-81.3792365,246513,2508,24,103,603,1778
2012,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1538957,17853,331,880,7984,8658
2012,Phoenix,Arizona,33.4483771,-112.0740373,1485509,9458,123,556,3516,5263
2012,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,312112,2347,41,47,1134,1125
2012,Portland,Oregon,45.5230622,-122.6764816,598037,3093,20,231,950,1892
2012,Raleigh,North Carolina,35.7795897,-78.6381787,420594,1780,17,113,665,985
2012,Sacramento,California,38.5815719,-121.4943996,476557,3520,34,125,1211,2150
2012,Salt Lake City,Utah,40.7607793,-111.8910474,192465,1302,8,123,317,854
2012,San Antonio,Texas,29.4241219,-98.4936282,1380123,6943,89,549,1864,4441
2012,San Diego,California,32.715738,-117.1610838,1338477,5529,47,304,1517,3661
2012,San Francisco,California,37.7749295,-122.4194155,820363,5777,69,108,3484,2116
2012,San Jose,California,37.3382082,-121.8863286,976459,3547,45,280,1208,2014
2012,Seattle,Washington,47.6062095,-122.3320708,626865,3782,25,123,1436,2198
2012,St. Louis,Missouri,38.6270025,-90.1994042,318667,5661,113,199,1778,3571
2012,Tampa,Florida,27.950575,-82.4571776,350758,2162,23,43,573,1523
2012,Tucson,Arizona,32.2217429,-110.926479,531535,3850,42,234,1260,2314
2012,Tulsa,Oklahoma,36.1539816,-95.992775,398904,3949,42,316,1062,2529
2012,Virginia Beach,Virginia,36.8529263,-75.977985,447588,751,21,57,327,346
2012,Washington,District of Columbia,38.9071923,-77.0368707,632323,7448,88,236,3725,3399
2012,Wichita,Kansas,37.688889,-97.336111,386409,2896,23,242,496,2135
2013,Albuquerque,New Mexico,35.0853336,-106.6055534,558165,4325,37,439,1046,2803
2013,Arlington,Texas,32.735687,-97.1080656,378765,1837,18,105,562,1152
2013,Atlanta,Georgia,33.7489954,-84.3879824,451020,5516,83,105,2363,2965
2013,Aurora,Colorado,39.7294319,-104.8319195,343484,1429,20,224,469,716
2013,Aurora,Illinois,41.7605849,-88.3200715,343484,1429,20,224,469,716
2013,Austin,Texas,30.267153,-97.7430608,859180,3123,26,217,763,2117
2013,Baltimore,Maryland,39.2903848,-76.6121893,622671,8725,233,298,3734,4460
2013,Boston,Massachusetts,42.3600825,-71.0588801,643799,5037,39,279,1868,2851
2013,Buffalo,New York,42.8864468,-78.8783689,258789,3249,47,145,1322,1735
2013,Chicago,Illinois,41.8781136,-87.6297982,2720554,25688,416,1338,11826,12108
2013,Cincinnati,Ohio,39.1031182,-84.5120196,296491,2858,70,218,1612,958
2013,Cleveland,Ohio,41.49932,-81.6943605,389181,5782,58,436,3496,1792
2013,Columbus,Georgia,32.4609764,-84.9877094,816364,4446,78,692,2463,1213
2013,Columbus,Ohio,39.9611755,-82.9987942,816364,4446,78,692,2463,1213
2013,Dallas,Texas,32.7766642,-96.7969879,1255015,8330,143,543,4202,3442
2013,Denver,Colorado,39.7392358,-104.990251,648981,4093,41,519,1133,2400
2013,Detroit,Michigan,42.331427,-83.0457538,699889,14501,316,613,4771,8801
2013,El Paso,Texas,31.7775757,-106.4424559,679700,2522,10,176,457,1879
2013,Fort Worth,Texas,32.7554883,-97.3307658,789035,4440,49,532,1257,2602
2013,Fresno,California,36.7468422,-119.7725868,508876,2552,40,53,903,1556
2013,Honolulu,Hawaii,21.3069444,-157.8583333,984683,2276,18,221,743,1294
2013,Houston,Texas,29.7604267,-95.3698028,2180606,20993,214,618,9891,10270
2013,Indianapolis,Indiana,39.768403,-86.158068,850220,10479,129,656,3800,5894
2013,Jacksonville,Florida,30.3321838,-81.655651,845745,5246,93,452,1424,3277
2013,Kansas City,Missouri,39.0997265,-94.5785667,465514,5876,99,392,1666,3719
2013,Las Vegas,Nevada,36.1699412,-115.1398296,1500455,11374,97,705,4072,6500
2013,Long Beach,California,33.7700504,-118.1937395,469665,2346,34,103,1118,1091
2013,Los Angeles,California,34.0522342,-118.2436849,3878725,16524,251,764,7885,7624
2013,Louisville,Kentucky,38.2526647,-85.7584557,671120,3644,48,160,1427,2009
2013,Memphis,Tennessee,35.1495343,-90.0489801,657691,10890,125,458,3134,7173
2013,Mesa,Arizona,33.4151843,-111.8314724,456155,1807,22,203,478,1104
2013,Miami,Florida,25.7616798,-80.1917902,418394,4945,71,96,2216,2562
2013,Milwaukee,Wisconsin,43.0389025,-87.9064736,600805,8194,104,401,3284,4405
2013,Minneapolis,Minnesota,44.977753,-93.2650108,396206,4038,36,385,1856,1761
2013,Nashville,Tennessee,36.1626638,-86.7816016,635673,6667,35,463,1613,4556
2013,New Orleans,Louisiana,29.9510658,-90.0715323,377022,2965,156,176,1138,1495
2013,New York,New York,40.7127837,-74.0059413,8396126,52384,335,1112,19170,31767
2013,Newark,New Jersey,40.735657,-74.1723667,278246,3516,112,45,2433,926
2013,Oakland,California,37.8043637,-122.2711137,403887,7984,90,180,4922,2792
2013,Oklahoma City,Oklahoma,35.4675602,-97.5164276,605034,4998,62,450,1191,3295
2013,Omaha,Nebraska,41.2523634,-95.9979883,425076,2449,42,184,718,1505
2013,Orlando,Florida,28.5383355,-81.3792365,253238,2316,17,126,573,1600
2013,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1553153,17074,247,1279,7562,7986
2013,Phoenix,Arizona,33.4483771,-112.0740373,1502139,9492,118,635,3233,5506
2013,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,307632,2259,45,78,956,1180
2013,Portland,Oregon,45.5230622,-122.6764816,609136,2941,14,234,917,1776
2013,Raleigh,North Carolina,35.7795897,-78.6381787,428993,1683,12,79,605,987
2013,Sacramento,California,38.5815719,-121.4943996,478182,3137,34,95,1158,1850
2013,Salt Lake City,Utah,40.7607793,-111.8910474,190246,1487,7,213,421,846
2013,San Antonio,Texas,29.4241219,-98.4936282,1399725,8828,72,663,2192,5901
2013,San Diego,California,32.715738,-117.1610838,1349306,5303,39,316,1456,3492
2013,San Francisco,California,37.7749295,-122.4194155,833863,7064,48,161,4202,2653
2013,San Jose,California,37.3382082,-121.8863286,992143,3215,38,270,1095,1812
2013,Seattle,Washington,47.6062095,-122.3320708,642814,3760,18,154,1602,1986
2013,St. Louis,Missouri,38.6270025,-90.1994042,318563,5077,120,333,1457,3167
2013,Tampa,Florida,27.950575,-82.4571776,351314,2097,28,78,580,1411
2013,Tucson,Arizona,32.2217429,-110.926479,525486,3368,47,216,1002,2103
2013,Tulsa,Oklahoma,36.1539816,-95.992775,394498,3827,60,373,994,2400
2013,Virginia Beach,Virginia,36.8529263,-75.977985,450687,738,17,147,305,269
2013,Washington,District of Columbia,38.9071923,-77.0368707,646449,7880,103,393,3660,3724
2013,Wichita,Kansas,37.688889,-97.336111,386486,3069,15,250,467,2337
2014,Albuquerque,New Mexico,35.0853336,-106.6055534,558874,4934,30,402,1381,3121
2014,Arlington,Texas,32.735687,-97.1080656,382976,1854,13,206,493,1142
2014,Atlanta,Georgia,33.7489954,-84.3879824,454363,5577,93,151,2329,3004
2014,Aurora,Colorado,39.7294319,-104.8319195,350948,1430,9,273,414,734
2014,Aurora,Illinois,41.7605849,-88.3200715,350948,1430,9,273,414,734
2014,Austin,Texas,30.267153,-97.7430608,903924,3581,32,571,873,2105
2014,Baltimore,Maryland,39.2903848,-76.6121893,623513,8346,211,245,3677,4213
2014,Boston,Massachusetts,42.3600825,-71.0588801,654413,4749,53,280,1680,2736
2014,Buffalo,New York,42.8864468,-78.8783689,258419,3173,60,173,1277,1663
2014,Chicago,Illinois,41.8781136,-87.6297982,2724121,24133,415,1388,9800,12530
2014,Cincinnati,Ohio,39.1031182,-84.5120196,297671,2719,60,248,1358,1053
2014,Cleveland,Ohio,41.49932,-81.6943605,388655,5205,63,495,2992,1655
2014,Columbus,Georgia,32.4609764,-84.9877094,830811,4640,85,787,2112,1656
2014,Columbus,Ohio,39.9611755,-82.9987942,830811,4640,85,787,2112,1656
2014,Dallas,Texas,32.7766642,-96.7969879,1272396,8457,116,781,3856,3704
2014,Denver,Colorado,39.7392358,-104.990251,665353,4002,31,471,1088,2412
2014,Detroit,Michigan,42.331427,-83.0457538,684694,13622,298,557,3573,9194
2014,El Paso,Texas,31.7775757,-106.4424559,680273,2671,21,335,415,1900
2014,Fort Worth,Texas,32.7554883,-97.3307658,804907,4492,53,570,1140,2729
2014,Fresno,California,36.7468422,-119.7725868,513187,2382,47,53,781,1501
2014,Honolulu,Hawaii,21.3069444,-157.8583333,994034,2273,19,320,768,1166
2014,Houston,Texas,29.7604267,-95.3698028,2219933,22008,242,812,10186,10768
2014,Indianapolis,Indiana,39.768403,-86.158068,858238,10768,136,573,3808,6251
2014,Jacksonville,Florida,30.3321838,-81.655651,856021,5853,96,479,1419,3859
2014,Kansas City,Missouri,39.0997265,-94.5785667,468417,5892,79,412,1626,3775
2014,Las Vegas,Nevada,36.1699412,-115.1398296,1530899,12876,122,780,4885,7089
2014,Long Beach,California,33.7700504,-118.1937395,471123,2304,23,110,889,1282
2014,Los Angeles,California,34.0522342,-118.2436849,3906772,19171,260,1126,7949,9836
2014,Louisville,Kentucky,38.2526647,-85.7584557,677710,4015,56,194,1532,2233
2014,Memphis,Tennessee,35.1495343,-90.0489801,654922,11420,139,519,3285,7477
2014,Mesa,Arizona,33.4151843,-111.8314724,462092,2119,13,252,469,1385
2014,Miami,Florida,25.7616798,-80.1917902,421996,4473,81,110,1790,2492
2014,Milwaukee,Wisconsin,43.0389025,-87.9064736,600374,8914,86,396,3555,4877
2014,Minneapolis,Minnesota,44.977753,-93.2650108,404461,4093,31,389,1871,1802
2014,Nashville,Tennessee,36.1626638,-86.7816016,647689,7289,42,491,1529,5227
2014,New Orleans,Louisiana,29.9510658,-90.0715323,387113,3770,150,244,1470,1906
2014,New York,New York,40.7127837,-74.0059413,8473938,50564,333,2190,16581,31460
2014,Newark,New Jersey,40.735657,-74.1723667,279110,3009,94,49,1922,944
2014,Oakland,California,37.8043637,-122.2711137,409994,6910,80,209,3481,3140
2014,Oklahoma City,Oklahoma,35.4675602,-97.5164276,617975,4782,45,434,1126,3177
2014,Omaha,Nebraska,41.2523634,-95.9979883,438465,2458,32,180,723,1523
2014,Orlando,Florida,28.5383355,-81.3792365,259675,2340,15,167,620,1538
2014,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1559062,15925,248,1207,6970,7500
2014,Phoenix,Arizona,33.4483771,-112.0740373,1529852,8749,114,1006,2952,4677
2014,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,307613,2455,69,91,986,1309
2014,Portland,Oregon,45.5230622,-122.6764816,615672,2911,26,262,847,1776
2014,Raleigh,North Carolina,35.7795897,-78.6381787,438363,1730,16,82,679,953
2014,Sacramento,California,38.5815719,-121.4943996,482767,2968,28,78,1000,1862
2014,Salt Lake City,Utah,40.7607793,-111.8910474,192368,1452,7,223,449,773
2014,San Antonio,Texas,29.4241219,-98.4936282,1428465,7704,103,1077,1777,4747
2014,San Diego,California,32.715738,-117.1610838,1368690,5214,32,371,1318,3493
2014,San Francisco,California,37.7749295,-122.4194155,850294,6761,45,355,3224,3137
2014,San Jose,California,37.3382082,-121.8863286,1009679,3242,32,306,1072,1832
2014,Seattle,Washington,47.6062095,-122.3320708,663410,4005,26,154,1567,2258
2014,St. Louis,Missouri,38.6270025,-90.1994042,318574,5348,159,279,1562,3348
2014,Tampa,Florida,27.950575,-82.4571776,357124,2080,28,62,514,1476
2014,Tucson,Arizona,32.2217429,-110.926479,527328,3443,35,399,988,2021
2014,Tulsa,Oklahoma,36.1539816,-95.992775,399556,3217,46,313,920,1938
2014,Virginia Beach,Virginia,36.8529263,-75.977985,451102,667,17,115,250,285
2014,Washington,District of Columbia,38.9071923,-77.0368707,658893,7810,105,470,3231,4004
2014,Wichita,Kansas,37.688889,-97.336111,387493,2939,21,243,496,2179
2015,Albuquerque,New Mexico,35.0853336,-106.6055534,559721,5406,43,404,1686,3273
2015,Arlington,Texas,32.735687,-97.1080656,387565,1946,8,208,529,1201
2015,Atlanta,Georgia,33.7489954,-84.3879824,464710,5203,94,170,1995,2944
2015,Aurora,Colorado,39.7294319,-104.8319195,360237,1660,24,352,447,837
2015,Aurora,Illinois,41.7605849,-88.3200715,360237,1660,24,352,447,837
2015,Austin,Texas,30.267153,-97.7430608,938728,3497,23,487,929,2058
2015,Baltimore,Maryland,39.2903848,-76.6121893,621252,9542,344,287,4313,4598
2015,Boston,Massachusetts,42.3600825,-71.0588801,665258,4702,38,240,1551,2873
2015,Buffalo,New York,42.8864468,-78.8783689,258096,2887,41,173,1033,1640
2015,Chicago,Illinois,41.8781136,-87.6297982,2728695,24663,478,1432,9649,13104
2015,Cincinnati,Ohio,39.1031182,-84.5120196,298478,2761,66,236,1263,1196
2015,Cleveland,Ohio,41.49932,-81.6943605,388655,0,0,0,0,0
2015,Columbus,Georgia,32.4609764,-84.9877094,847745,4631,77,806,2240,1508
2015,Columbus,Ohio,39.9611755,-82.9987942,847745,4631,77,806,2240,1508
2015,Dallas,Texas,32.7766642,-96.7969879,1301977,9038,136,782,4177,3943
2015,Denver,Colorado,39.7392358,-104.990251,682418,4599,53,548,1230,2768
2015,Detroit,Michigan,42.331427,-83.0457538,673225,11846,295,530,3457,7564
2015,El Paso,Texas,31.7775757,-106.4424559,686077,2515,17,322,410,1766
2015,Fort Worth,Texas,32.7554883,-97.3307658,829731,4359,56,516,981,2806
2015,Fresno,California,36.7468422,-119.7725868,520837,2871,39,167,1012,1653
2015,Honolulu,Hawaii,21.3069444,-157.8583333,999307,2437,15,318,896,1208
2015,Houston,Texas,29.7604267,-95.3698028,2275221,21994,303,986,10278,10427
2015,Indianapolis,Indiana,39.768403,-86.158068,863675,11124,148,677,3802,6497
2015,Jacksonville,Florida,30.3321838,-81.655651,867258,5622,97,471,1398,3656
2015,Kansas City,Missouri,39.0997265,-94.5785667,473373,6709,109,366,1703,4531
2015,Las Vegas,Nevada,36.1699412,-115.1398296,1562134,14383,127,1107,5010,8139
2015,Long Beach,California,33.7700504,-118.1937395,476318,2766,36,177,1054,1499
2015,Los Angeles,California,34.0522342,-118.2436849,3962726,25156,282,2209,8952,13713
2015,Louisville,Kentucky,38.2526647,-85.7584557,680550,4300,81,205,1545,2469
2015,Memphis,Tennessee,35.1495343,-90.0489801,657936,11449,135,530,3131,7653
2015,Mesa,Arizona,33.4151843,-111.8314724,471034,1972,16,241,408,1307
2015,Miami,Florida,25.7616798,-80.1917902,437969,4473,75,80,1681,2637
2015,Milwaukee,Wisconsin,43.0389025,-87.9064736,600400,9583,145,436,3749,5253
2015,Minneapolis,Minnesota,44.977753,-93.2650108,413479,4395,47,407,1896,2045
2015,Nashville,Tennessee,36.1626638,-86.7816016,658029,7245,72,507,1847,4819
2015,New Orleans,Louisiana,29.9510658,-90.0715323,393447,3736,164,409,1497,1666
